,0,1,2,3
3276,3276,1504368329.0163789,1648,358
3277,3277,1504368329.1164033,1535,310
3278,3278,1504368329.2164276,1534,309
3279,3279,1504368329.3164518,1531,307
3280,3280,1504368329.4164762,1530,307
3281,3281,1504368329.5165007,1513,306
3282,3282,1504368329.6165252,1269,298
3283,3283,1504368329.71655,1046,257
3284,3284,1504368329.8165748,1051,261
3285,3285,1504368329.9165986,1051,261
3286,3286,1504368330.016623,1051,261
3287,3287,1504368330.1166475,1051,261
3288,3288,1504368330.2166717,1051,261
3289,3289,1504368330.3166964,1039,263
3290,3290,1504368330.4167206,1017,264
3291,3291,1504368330.516746,1013,263
3292,3292,1504368330.6167696,1013,263
3293,3293,1504368330.716794,1124,253
3294,3294,1504368330.8168187,1328,258
3295,3295,1504368330.916843,1370,262
3296,3296,1504368331.0168674,1417,278
3297,3297,1504368331.1168914,1573,314
3298,3298,1504368331.216916,1662,342
3299,3299,1504368331.3169408,1725,364
3300,3300,1504368331.4169655,1766,375
3301,3301,1504368331.5169895,1779,382
3302,3302,1504368331.6170142,1799,412
3303,3303,1504368331.7170386,1802,417
3304,3304,1504368331.817063,1802,417
3305,3305,1504368331.9170873,1802,417
3306,3306,1504368332.0171118,1802,417
3307,3307,1504368332.117136,1695,415
3308,3308,1504368332.2171605,1556,398
3309,3309,1504368332.3171854,1556,397
3310,3310,1504368332.4172096,1556,397
3311,3311,1504368332.5172338,1556,397
3312,3312,1504368332.6172583,1556,397
3313,3313,1504368332.7172828,1556,397
3314,3314,1504368332.8173075,1556,397
3315,3315,1504368332.917332,1556,397
3316,3316,1504368333.017356,1556,397
3317,3317,1504368333.1173806,1556,397
3318,3318,1504368333.217406,1556,397
3319,3319,1504368333.317429,1556,397
3320,3320,1504368333.4174545,1556,397
3321,3321,1504368333.5174782,1556,397
3322,3322,1504368333.6175027,1556,397
3323,3323,1504368333.7175272,1556,397
3324,3324,1504368333.8175516,1556,397
3325,3325,1504368333.9175785,1556,397
3326,3326,1504368334.0176003,1556,397
3327,3327,1504368334.1176255,1566,396
3328,3328,1504368334.2176492,1604,407
3329,3329,1504368334.317674,1664,429
3330,3330,1504368334.4176984,1691,436
3331,3331,1504368334.5177226,1693,436
3332,3332,1504368334.6177478,1693,436
3333,3333,1504368334.7177713,1579,419
3334,3334,1504368334.817796,1378,354
3335,3335,1504368334.9178207,1376,352
3336,3336,1504368335.0178447,1376,347
3337,3337,1504368335.1178691,1407,341
3338,3338,1504368335.2178943,1504,351
3339,3339,1504368335.317918,1551,354
3340,3340,1504368335.4179425,1551,354
3341,3341,1504368335.517967,1551,354
3342,3342,1504368335.6179917,1551,354
3343,3343,1504368335.718016,1538,354
3344,3344,1504368335.8180401,1515,356
3345,3345,1504368335.9180646,1514,356
3346,3346,1504368336.018089,1514,356
3347,3347,1504368336.1181145,1514,356
3348,3348,1504368336.218138,1514,364
3349,3349,1504368336.3181634,1513,373
3350,3350,1504368336.418187,1513,381
3351,3351,1504368336.5182114,1513,386
3352,3352,1504368336.6182356,1513,390
3353,3353,1504368336.7182603,1512,406
3354,3354,1504368336.8182845,1490,440
3355,3355,1504368336.9183087,1475,457
3356,3356,1504368337.0183334,1410,514
3357,3357,1504368337.118358,1326,582
3358,3358,1504368337.2183824,1318,593
3359,3359,1504368337.3184068,1308,614
3360,3360,1504368337.4184313,1293,671
3361,3361,1504368337.5184555,1288,712
3362,3362,1504368337.6184802,1288,712
3363,3363,1504368337.7185044,1311,680
3364,3364,1504368337.818529,1285,680
3365,3365,1504368337.9185534,1147,727
3366,3366,1504368338.0185778,1145,731
3367,3367,1504368338.1186023,1270,699
3368,3368,1504368338.218627,1412,727
3369,3369,1504368338.3186512,1408,732
3370,3370,1504368338.418676,1261,681
3371,3371,1504368338.5187,1190,634
3372,3372,1504368338.6187243,1249,612
3373,3373,1504368338.7187488,1234,653
3374,3374,1504368338.8187733,1132,750
3375,3375,1504368338.9187977,1128,782
3376,3376,1504368339.018823,1227,803
3377,3377,1504368339.1188467,1483,758
3378,3378,1504368339.218872,1665,705
3379,3379,1504368339.318895,1688,643
3380,3380,1504368339.4189205,1670,513
3381,3381,1504368339.5189452,1614,481
3382,3382,1504368339.6189687,1430,493
3383,3383,1504368339.7189941,1172,506
3384,3384,1504368339.8190174,1056,495
3385,3385,1504368339.919042,985,506
3386,3386,1504368340.0190666,914,521
3387,3387,1504368340.119091,930,495
3388,3388,1504368340.2191155,978,463
3389,3389,1504368340.3191397,1131,411
3390,3390,1504368340.4191644,1251,384
3391,3391,1504368340.5191886,1293,372
3392,3392,1504368340.619213,1329,362
3393,3393,1504368340.7192376,1388,356
3394,3394,1504368340.819262,1446,356
3395,3395,1504368340.9192867,1447,356
3396,3396,1504368341.019311,1428,374
3397,3397,1504368341.1193354,1248,389
3398,3398,1504368341.2193599,1187,382
3399,3399,1504368341.319384,1187,382
3400,3400,1504368341.4194086,1234,364
3401,3401,1504368341.5194335,1337,354
3402,3402,1504368341.6194572,1363,354
3403,3403,1504368341.7194817,1363,354
3404,3404,1504368341.819507,1363,354
3405,3405,1504368341.9195309,1363,354
3406,3406,1504368342.0195558,1363,354
3407,3407,1504368342.1195798,1363,354
3408,3408,1504368342.219604,1363,354
3409,3409,1504368342.3196292,1363,354
3410,3410,1504368342.419653,1363,354
3411,3411,1504368342.5196774,1393,359
3412,3412,1504368342.6197019,1547,371
3413,3413,1504368342.7197263,1620,376
3414,3414,1504368342.819752,1620,376
3415,3415,1504368342.9197752,1623,378
3416,3416,1504368343.0198,1675,401
3417,3417,1504368343.1198244,1779,442
3418,3418,1504368343.2198484,1817,477
3419,3419,1504368343.3208735,1826,491
3420,3420,1504368343.4208975,1826,499
3421,3421,1504368343.520922,1801,511
3422,3422,1504368343.6289485,1746,519
3423,3423,1504368343.7289732,1689,520
3424,3424,1504368343.8289979,1581,508
3425,3425,1504368343.9290216,1472,488
3426,3426,1504368344.0290465,1430,480
3427,3427,1504368344.1290705,1366,469
3428,3428,1504368344.229095,1235,445
3429,3429,1504368344.3291197,1181,437
3430,3430,1504368344.429144,1181,437
3431,3431,1504368344.529169,1181,437
3432,3432,1504368344.6291928,1181,437
3433,3433,1504368344.7292173,1183,432
3434,3434,1504368344.8292418,1185,430
3435,3435,1504368344.9292662,1185,430
3436,3436,1504368345.029291,1185,430
3437,3437,1504368345.1293154,1185,430
3438,3438,1504368345.2293394,1143,441
3439,3439,1504368345.3293638,1129,441
3440,3440,1504368345.4293883,1256,427
3441,3441,1504368345.5294127,1597,444
3442,3442,1504368345.6294372,1764,440
3443,3443,1504368345.7294617,1803,441
3444,3444,1504368345.8294866,1818,448
3445,3445,1504368345.9295104,1818,448
3446,3446,1504368346.0295348,1784,448
3447,3447,1504368346.1295593,1731,482
3448,3448,1504368346.2295837,1724,760
3449,3449,1504368346.3296082,1737,845
3450,3450,1504368346.4296331,1737,845
3451,3451,1504368346.5296571,1737,845
3452,3452,1504368346.6296816,1737,845
3453,3453,1504368346.7297068,1737,845
3454,3454,1504368346.8297305,1737,845
3455,3455,1504368346.9297547,1737,845
3456,3456,1504368347.02978,1737,845
3457,3457,1504368347.129804,1737,845
3458,3458,1504368347.2298284,1763,835
3459,3459,1504368347.3298528,1861,808
3460,3460,1504368347.4298773,1910,798
3461,3461,1504368347.5299017,1914,797
3462,3462,1504368347.629926,1914,797
3463,3463,1504368347.7299507,1914,797
3464,3464,1504368347.8299747,1914,797
3465,3465,1504368347.929999,1914,797
3466,3466,1504368348.0300243,1914,797
3467,3467,1504368348.130048,1914,797
3468,3468,1504368348.2300725,1914,797
3469,3469,1504368348.330097,1914,797
3470,3470,1504368348.4301217,1914,797
3471,3471,1504368348.530146,1914,797
3472,3472,1504368348.63017,1914,797
3473,3473,1504368348.7301946,1914,797
3474,3474,1504368348.830219,1914,797
3475,3475,1504368348.9302435,1822,824
3476,3476,1504368349.030268,1305,910
3477,3477,1504368349.1302927,1201,925
3478,3478,1504368349.2303174,1344,902
3479,3479,1504368349.3303416,1618,861
3480,3480,1504368349.4303658,1793,735
3481,3481,1504368349.53039,1849,661
3482,3482,1504368349.630415,1854,654
3483,3483,1504368349.730439,1854,654
3484,3484,1504368349.8304636,1854,654
3485,3485,1504368349.930488,1854,654
3486,3486,1504368350.0305126,1854,654
3487,3487,1504368350.130537,1854,654
3488,3488,1504368350.2305613,1854,654
3489,3489,1504368350.3305857,1831,649
3490,3490,1504368350.4306102,1708,626
3491,3491,1504368350.5306349,1686,620
3492,3492,1504368350.6306596,1686,620
3493,3493,1504368350.7306833,1686,620
3494,3494,1504368350.8307078,1678,554
3495,3495,1504368350.9307323,1643,398
3496,3496,1504368351.0307567,1649,358
3497,3497,1504368351.1307814,1649,357
3498,3498,1504368351.230806,1649,357
3499,3499,1504368351.33083,1649,357
3500,3500,1504368351.4308548,1649,357
3501,3501,1504368351.5308797,1649,357
3502,3502,1504368351.630904,1649,357
3503,3503,1504368351.7309277,1649,357
3504,3504,1504368351.8309522,1649,357
3505,3505,1504368351.9309766,1649,357
3506,3506,1504368352.031001,1649,357
3507,3507,1504368352.1310256,1649,357
3508,3508,1504368352.2310505,1649,357
3509,3509,1504368352.3310742,1649,357
3510,3510,1504368352.4310987,1649,357
3511,3511,1504368352.5311232,1649,357
3512,3512,1504368352.6311476,1649,357
3513,3513,1504368352.7311723,1649,357
3514,3514,1504368352.8311968,1649,357
3515,3515,1504368352.931221,1649,357
3516,3516,1504368353.0312457,1649,357
3517,3517,1504368353.1312697,1649,357
3518,3518,1504368353.2312944,1649,357
3519,3519,1504368353.3313186,1649,357
3520,3520,1504368353.431343,1649,358
3521,3521,1504368353.5313675,1527,369
3522,3522,1504368353.631392,1245,356
3523,3523,1504368353.7314165,1220,355
3524,3524,1504368353.8314412,1283,346
3525,3525,1504368353.9314656,1497,348
3526,3526,1504368354.0314896,1597,359
3527,3527,1504368354.1315145,1667,373
3528,3528,1504368354.2315385,1679,375
3529,3529,1504368354.331564,1679,375
3530,3530,1504368354.4315877,1655,375
3531,3531,1504368354.531612,1570,388
3532,3532,1504368354.6316364,1536,399
3533,3533,1504368354.7316608,1534,400
3534,3534,1504368354.8316855,1531,407
3535,3535,1504368354.93171,1531,412
3536,3536,1504368355.031734,1531,426
3537,3537,1504368355.1317587,1505,457
3538,3538,1504368355.2317836,1428,514
3539,3539,1504368355.3318076,1324,557
3540,3540,1504368355.4318318,1305,565
3541,3541,1504368355.5318565,1303,567
3542,3542,1504368355.631882,1285,593
3543,3543,1504368355.7319057,1306,669
3544,3544,1504368355.8319297,1276,778
3545,3545,1504368355.931954,1223,809
3546,3546,1504368356.0319786,1221,799
3547,3547,1504368356.1320028,1236,741
3548,3548,1504368356.2320273,1375,623
3549,3549,1504368356.332052,1448,608
3550,3550,1504368356.4320762,1395,643
3551,3551,1504368356.5321007,1176,628
3552,3552,1504368356.6321251,1084,631
3553,3553,1504368356.7321496,1091,684
3554,3554,1504368356.8321743,1184,783
3555,3555,1504368356.932199,1257,822
3556,3556,1504368357.0322237,1257,822
3557,3557,1504368357.1322474,1261,817
3558,3558,1504368357.2322726,1372,711
3559,3559,1504368357.3322961,1392,685
3560,3560,1504368357.4323206,1220,812
3561,3561,1504368357.532345,1300,721
3562,3562,1504368357.6323695,1521,528
3563,3563,1504368357.732394,1510,490
3564,3564,1504368357.8324187,1269,495
3565,3565,1504368357.9324427,1070,479
3566,3566,1504368358.032468,1051,473
3567,3567,1504368358.1324916,1051,472
3568,3568,1504368358.232516,1051,472
3569,3569,1504368358.3325408,1051,470
3570,3570,1504368358.432565,1080,445
3571,3571,1504368358.5325902,1173,410
3572,3572,1504368358.632614,1291,383
3573,3573,1504368358.7326381,1411,350
3574,3574,1504368358.832663,1435,342
3575,3575,1504368358.9326878,1435,342
3576,3576,1504368359.0327115,1435,342
3577,3577,1504368359.1327362,1435,342
3578,3578,1504368359.2327607,1488,326
3579,3579,1504368359.332786,1554,319
3580,3580,1504368359.4328096,1557,319
3581,3581,1504368359.5328345,1557,319
3582,3582,1504368359.6328585,1557,319
3583,3583,1504368359.732883,1557,319
3584,3584,1504368359.832907,1557,319
3585,3585,1504368359.9329314,1557,319
3586,3586,1504368360.0329561,1557,319
3587,3587,1504368360.1329803,1491,328
3588,3588,1504368360.2330048,1249,302
3589,3589,1504368360.3330295,1240,300
3590,3590,1504368360.4330535,1240,300
3591,3591,1504368360.5330782,1241,299
3592,3592,1504368360.6331031,1270,294
3593,3593,1504368360.733127,1319,294
3594,3594,1504368360.833152,1350,294
3595,3595,1504368360.933176,1360,295
3596,3596,1504368361.0332005,1377,298
3597,3597,1504368361.133225,1400,304
3598,3598,1504368361.2332492,1412,308
3599,3599,1504368361.3332734,1423,311
3600,3600,1504368361.433298,1477,329
3601,3601,1504368361.5333228,1575,369
3602,3602,1504368361.6333473,1637,391
3603,3603,1504368361.7333715,1649,394
3604,3604,1504368361.833396,1701,412
3605,3605,1504368361.9334202,1712,416
3606,3606,1504368362.0334446,1712,416
3607,3607,1504368362.133469,1620,403
3608,3608,1504368362.2334943,1392,363
3609,3609,1504368362.3335178,1371,362
3610,3610,1504368362.4335423,1371,362
3611,3611,1504368362.5335667,1371,362
3612,3612,1504368362.6335914,1371,362
3613,3613,1504368362.733616,1371,362
3614,3614,1504368362.8336403,1371,362
3615,3615,1504368362.9336646,1371,362
3616,3616,1504368363.033689,1371,362
3617,3617,1504368363.1337135,1371,362
3618,3618,1504368363.2337377,1396,365
3619,3619,1504368363.3337624,1442,370
3620,3620,1504368363.4337866,1464,374
3621,3621,1504368363.5338113,1473,375
3622,3622,1504368363.6338356,1485,378
3623,3623,1504368363.73386,1488,378
3624,3624,1504368363.8338845,1488,378
3625,3625,1504368363.933909,1513,396
3626,3626,1504368364.0339334,1765,630
3627,3627,1504368364.1339586,1874,699
3628,3628,1504368364.2339826,1876,700
3629,3629,1504368364.3340068,1876,700
3630,3630,1504368364.434031,1876,700
3631,3631,1504368364.5340555,1876,700
3632,3632,1504368364.6340816,1876,700
3633,3633,1504368364.7341046,1876,700
3634,3634,1504368364.834129,1876,700
3635,3635,1504368364.9341536,1876,700
3636,3636,1504368365.0341778,1876,700
3637,3637,1504368365.1342037,1863,686
3638,3638,1504368365.2342267,1841,648
3639,3639,1504368365.334251,1834,601
3640,3640,1504368365.4342754,1834,567
3641,3641,1504368365.5342999,1834,549
3642,3642,1504368365.6343246,1817,533
3643,3643,1504368365.7343488,1749,519
3644,3644,1504368365.8343732,1667,524
3645,3645,1504368365.9343977,1565,537
3646,3646,1504368366.034422,1425,575
3647,3647,1504368366.1344464,1361,613
3648,3648,1504368366.2344708,1320,650
3649,3649,1504368366.3344953,1301,678
3650,3650,1504368366.43452,1291,689
3651,3651,1504368366.5345445,1260,746
3652,3652,1504368366.6345687,1205,767
3653,3653,1504368366.7345932,1188,681
3654,3654,1504368366.8346183,1190,642
3655,3655,1504368366.9346418,1214,635
3656,3656,1504368367.0346663,1297,648
3657,3657,1504368367.134691,1339,728
3658,3658,1504368367.2347157,1360,737
3659,3659,1504368367.3347397,1253,698
3660,3660,1504368367.4347644,1173,722
3661,3661,1504368367.5347888,1310,681
3662,3662,1504368367.634813,1453,656
3663,3663,1504368367.7348378,1409,722
3664,3664,1504368367.8348622,1410,722
3665,3665,1504368367.9348862,1407,711
3666,3666,1504368368.0349114,1410,707
3667,3667,1504368368.134936,1141,726
3668,3668,1504368368.2349596,1080,713
3669,3669,1504368368.334984,1293,717
3670,3670,1504368368.435009,1636,787
3671,3671,1504368368.5350332,1650,802
3672,3672,1504368368.6350577,1703,775
3673,3673,1504368368.7350824,1817,608
3674,3674,1504368368.8351066,1868,501
3675,3675,1504368368.9351318,1873,472
3676,3676,1504368369.035155,1809,467
3677,3677,1504368369.1351795,1764,461
3678,3678,1504368369.2352047,1728,459
3679,3679,1504368369.3352284,1722,464
3680,3680,1504368369.435253,1743,635
3681,3681,1504368369.5352776,1755,693
3682,3682,1504368369.6353016,1752,699
3683,3683,1504368369.735326,1638,767
3684,3684,1504368369.835351,1366,812
3685,3685,1504368369.9353752,947,791
3686,3686,1504368370.0354002,681,764
3687,3687,1504368370.135425,639,760
3688,3688,1504368370.2354484,637,759
3689,3689,1504368370.3354728,631,754
3690,3690,1504368370.4354973,567,736
3691,3691,1504368370.5355215,540,706
3692,3692,1504368370.6355464,540,706
3693,3693,1504368370.7355704,540,706
3694,3694,1504368370.8355951,540,705
3695,3695,1504368370.9356208,539,702
3696,3696,1504368371.035644,532,699
3697,3697,1504368371.1356685,525,699
3698,3698,1504368371.235693,521,694
3699,3699,1504368371.3357184,517,684
3700,3700,1504368371.4357433,511,653
3701,3701,1504368371.5357668,508,628
3702,3702,1504368371.6357903,508,622
3703,3703,1504368371.7358148,508,622
3704,3704,1504368371.8358395,508,622
3705,3705,1504368371.9358642,508,622
3706,3706,1504368372.0358894,508,622
3707,3707,1504368372.135913,508,622
3708,3708,1504368372.2359383,508,622
3709,3709,1504368372.3359618,508,622
3710,3710,1504368372.4359863,508,622
3711,3711,1504368372.5360107,508,622
3712,3712,1504368372.6360347,508,622
3713,3713,1504368372.7360601,508,622
3714,3714,1504368372.8360837,573,608
3715,3715,1504368372.9361084,726,567
3716,3716,1504368373.036133,823,547
3717,3717,1504368373.136157,895,552
3718,3718,1504368373.2361817,1005,571
3719,3719,1504368373.3362057,1124,580
3720,3720,1504368373.4362302,1142,582
3721,3721,1504368373.5362546,1187,584
3722,3722,1504368373.636279,1198,584
3723,3723,1504368373.7363045,1198,584
3724,3724,1504368373.8363292,1198,590
3725,3725,1504368373.9363525,1172,655
3726,3726,1504368374.0363772,1175,662
3727,3727,1504368374.1364014,1283,701
3728,3728,1504368374.2364259,1322,732
3729,3729,1504368374.3364508,1367,718
3730,3730,1504368374.4364748,1391,618
3731,3731,1504368374.536499,1338,523
3732,3732,1504368374.6365247,1330,546
3733,3733,1504368374.7365482,1257,658
3734,3734,1504368374.8365724,1247,665
3735,3735,1504368374.9365969,1264,694
3736,3736,1504368375.036621,1305,700
3737,3737,1504368375.1366465,1353,727
3738,3738,1504368375.23667,1355,717
3739,3739,1504368375.3366947,1232,579
3740,3740,1504368375.4367197,1231,578
3741,3741,1504368375.5367436,1235,595
3742,3742,1504368375.6367679,1296,666
3743,3743,1504368375.7367923,1391,671
3744,3744,1504368375.836817,1339,643
3745,3745,1504368375.936843,1256,677
3746,3746,1504368376.0368657,1238,680
3747,3747,1504368376.13689,1208,736
3748,3748,1504368376.236915,1210,769
3749,3749,1504368376.336939,1287,704
3750,3750,1504368376.4369638,1364,672
3751,3751,1504368376.5369878,1360,689
3752,3752,1504368376.6370122,1328,710
3753,3753,1504368376.737037,1254,698
3754,3754,1504368376.8370612,1197,667
3755,3755,1504368376.9370863,1234,620
3756,3756,1504368377.0371103,1242,612
3757,3757,1504368377.1371353,1290,670
3758,3758,1504368377.2371607,1263,737
